graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_state_impact_scores,stochastic_state_impact_scores,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
SKBR3 Breast Cell Line Short-term ErbB Network,False,16,1,5,0.3125,5,2.5625,119,1.0,1.0,0.0,1,0.010376393097172028,0.0015015015015015015,0.03528528528528529,"[0.7387387387387387, 0.9294294294294293, 0.6636636636636638, 0.6546546546546547, 0.7027027027027027, 0.6524024024024024, 0.9827327327327328, 0.3355855855855856, 0.9677177177177178, 0.42267267267267267, 0.1403903903903904, nan, nan, nan, nan, nan]","[0.21605855855853615, 0.40852852852851773, 0.19574324324322412, 0.23131381381379157, 0.2093618618618427, 0.19544294294292622, 0.43996246246246334, 0.21341591591589457, 0.20239489489487755, 0.1922897897897709, 0.22196696696694596, nan, nan, nan, nan, nan]","[0.003003003003003003, 0.009759759759759758, 0.1066066066066066, 0.18543543543543542, 0.0022522522522522522, 0.29504504504504503, 0.003003003003003003, 0.21096096096096092, 0.0015015015015015015, 0.06156156156156157, 0.2229729729729729, nan, nan, nan, nan, nan]","[0.011, 0.057, 0.763, 0.767, 0.026, 0.782, 0.017, 0.207, 0.001, 0.097, 0.228, nan, nan, nan, nan, nan]",4.5643510818481445,1185.3678319454193,2015.756187915802,81.69865012168884
T-Cell Signaling 2006,False,40,1,3,0.075,5,1.325,10,2.3,1.0,2.051828452868319,6,0.03985214068141934,0.11074119502365516,0.15156824951813563,"[0.4168564920273348, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 0.8790958472051867, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 0.6548098826003154, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 0.8790958472051867, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 0.8790958472051865, 1.0000000000000002, 1.0000000000000002, nan, nan, nan]","[0.19599088838268777, 0.27454179078324914, 0.5639162432100954, 0.49353250394252873, 0.07706851235325049, 0.6370492377781694, 0.623143507972667, 0.6440897143858443, 0.5732854389346442, 0.5676537585421427, 0.4845523041878414, 0.5240424040651853, 0.5140424040651852, 0.6518871561240602, 0.5892798317855281, 0.6855756089013509, 0.5325232171018072, 0.596824951813564, 0.5226493779568974, 0.3405905028911869, 0.503916243210095, 0.17679691606798645, 0.6057333099702138, 0.6865848957420734, 0.36962502190292684, 0.6095181356229211, 0.6169370947958666, 0.3646206413176805, 0.630891887156126, 0.48340634308743846, 0.32444892237603, 0.6028561415805168, 0.5031540213772581, 0.4170632556509553, 0.22529349921149452, 0.5429016996670779, 0.6591799544419156, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.066, 0.0, 0.099, 0.027, 0.0, 0.0, 0.0, 0.0, 0.096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.0, 0.0, nan, nan, nan]",5.625117063522339,26202.783545017242,377.03132796287537,1059.2299089431763
T-LGL Survival Network 2011 Reduced Network,False,18,1,0,0.0,4,2.388888888888889,2,2.5,2.5,1.5,4,0.4510035419126328,0.5,0.9510035419126328,"[0.9510035419126328, 1.0, 0.9510035419126328, 1.0, 1.0, 1.0, 0.9510035419126328, 0.9510035419126328, 1.0, 0.9510035419126328, 0.9510035419126328, 0.9510035419126328, 1.0, 0.9510035419126328, 0.9510035419126328, 0.9510035419126328, 1.0, 0.9510035419126328]","[0.08440968122786308, 0.281759149940968, 0.25608028335301064, 0.09881936245572613, 0.24293978748524198, 0.20391971664698935, 0.18293978748524206, 0.23244982290436833, 0.051469893742621, 0.23293978748524208, 0.2442089728453365, 0.22195985832349474, 0.18881936245572606, 0.07048996458087367, 0.19342975206611576, 0.26951003541912627, 0.3009799291617474, 0.07342975206611568]","[0.0, 0.0, 0.048996458087367176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.016, 0.0, 1.0, 0.023, 0.0, 0.002, 0.0, 0.0, 0.034, 0.0, 0.0, 0.0, 0.001, 0.026, 0.0, 0.0, 0.0, 0.001]",0.4250979423522949,1823.847962141037,27.81589913368225,149.9171359539032
Tumour Cell Invasion and Migration,False,32,1,2,0.0625,8,4.875,14,1.8571428571428572,1.0,1.1866605518454392,4,0.07546946092389406,0.0409935379644588,0.24111470113085623,"[0.7144588045234249, 0.8065428109854604, 0.6066235864297254, 0.4983844911147011, 0.6950726978998384, 1.0, 0.9592084006462036, 0.985864297253635, 1.0, 0.7839256865912763, 0.654281098546042, 0.8174474959612277, 0.48021001615508885, 0.4995961227786753, 0.45840064620355414, 0.742730210016155, 0.5125201938610662, 0.6510500807754442, 0.9046849757673668, 0.9450726978998385, 0.9103392568659129, 0.8053311793214863, 0.8174474959612278, 0.8174474959612278, 0.8033117932148627, 0.8897415185783523, 0.47980613893376417, 0.7144588045234248, 1.0, 0.3667205169628433, nan, nan]","[0.380444264943457, 0.06229402261712436, 0.024850565428109848, 0.03694264943457191, 0.25489095315024274, 0.032596930533117956, 0.02473344103392567, 0.016417609046849732, 0.46444668820678414, 0.03573101777059772, 0.019769789983844863, 0.7825928917609026, 0.0210823909531502, 0.19790791599353813, 0.1429927302100162, 0.05441841680129238, 0.025557350565428103, 0.15262116316639734, 0.029931340872374798, 0.056094507269789956, 0.0326373182552504, 0.07663974151857832, 0.22641760904685018, 0.42184168012924017, 0.027774636510500814, 0.024547657512116284, 0.06306138933764129, 0.525254442649433, 0.2301050080775451, 0.023602584814216458, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07269789983844911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.002, 0.157, 0.0, 0.047, 0.281, 0.0, 0.0, 0.0, 0.0, 0.053, 0.018, 0.024, 0.176, 0.0, 0.0, 0.005, 0.201, 0.333, 0.512, 0.054, 0.278, 0.0, 0.0, 0.0, 0.211, 0.163, 0.127, 0.0, 0.0, 0.107, nan, nan]",20.96187996864319,19905.50069785118,11010.20308303833,704.9258091449738
FGF pathway of Drosophila Signalling Pathways,False,23,1,9,0.391304347826087,4,1.0434782608695652,451,1.0,1.0,0.0,1,0.0011585667221403087,0.001943634596695821,0.008503401360544218,"[0.5505344995140913, 0.9494655004859086, 0.2888726919339164, 0.5505344995140913, 0.9999999999999998, 0.5310981535471331, 0.921282798833819, 0.533284742468416, 0.9494655004859086, 0.5505344995140913, 0.08746355685131195, 0.4494655004859086, 0.2835276967930029, 0.3816812439261419, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.8703595724003216, 0.8713095238094559, 0.7784135082604101, 0.8718999028181981, 0.808933430515016, 0.8076117589892591, 0.8674173955295731, 0.8709135082603803, 0.8654446064139283, 0.873610301263294, 0.762086977648173, 0.8014528668609866, 0.8101627793974285, 0.8024173955295946, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",18.902722120285034,4834.937775850296,6064.6042268276215,161.1020791530609
Trichostrongylus retortaeformis,False,26,1,1,0.038461538461538464,5,2.230769230769231,11,4.545454545454546,2.0,5.193766129849345,13,0.10385551874564376,0.016929016929016927,0.29343629343629346,"[0.48500148500148504, 0.9943569943569944, 0.8001188001188001, 1.0, 0.9943569943569944, 0.9916839916839918, 1.0, 1.0, 0.5066825066825067, 0.9916839916839918, 0.9916839916839918, 0.9943569943569944, 0.9747549747549747, 1.0, 1.0, 0.9747549747549747, 0.5093555093555093, 1.0, 1.0, 0.9747549747549747, 0.6127116127116128, 1.0, 1.0, 0.48500148500148504, 1.0, nan]","[0.13177903177903183, 0.4978140778140787, 0.3530175230175223, 0.23643896643896598, 0.08532224532224535, 0.15217701217701238, 0.09555390555390562, 0.45694089694089757, 0.11784674784674797, 0.37585090585090586, 0.1450697950697953, 0.2645025245025236, 0.3584318384318377, 0.4608019008019008, 0.5981407781407792, 0.6745619245619278, 0.2637303237303233, 0.2928987228987225, 0.13131571131571138, 0.2240392040392036, 0.05897831897831906, 0.5355984555984563, 0.5161479061479067, 0.2831511731511726, 0.5548886248886258, nan]","[0.08553608553608553, 0.0, 0.0, 0.0, 0.302049302049302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8975348975348976, 0.4211464211464212, 0.0, 0.024354024354024353, 0.024354024354024353, 0.0, 0.08553608553608553, 0.0, 0.08553608553608553, 0.0, 0.0, 0.08553608553608553, 0.08553608553608553, 0.07692307692307693, 0.08553608553608553, nan]","[0.024, 0.0, 0.0, 0.0, 0.417, 0.0, 0.04, 0.0, 0.169, 0.0, 0.964, 0.495, 0.949, 0.017, 0.035, 0.031, 0.028, 0.0, 0.233, 0.006, 0.083, 0.227, 0.024, 0.032, 0.023, nan]",6.6276021003723145,8715.962411880493,487.48168206214905,388.42613410949707
FA BRCA pathway,False,28,1,0,0.0,9,4.392857142857143,1,2.0,2.0,0.0,2,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.19, 0.01, 0.01, 0.05, 0.02, 0.06, 0.07, 0.28, 0.04, 0.04, 0.46, 0.02, 0.16, 0.16, 0.17, 0.11, 0.04, 0.1, 0.2, 0.04, 0.19, 0.0, 0.04, 0.29, 0.5, 0.16, 0.02, 0.16]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.046300888061523,13525.043819189072,5.7220458984375e-05,767.2970149517059
Arabidopsis thaliana Cell Cycle,False,14,1,0,0.0,8,4.714285714285714,1,8.0,8.0,0.0,8,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.12, 1.0, 0.14, 0.65, 0.45, 0.04, 0.11, 1.0, 0.43, 0.26, 0.33, 0.07, 0.13, 0.15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.21116614341736,2923.3683149814606,2.193450927734375e-05,183.0473439693451
Aurora Kinase A in Neuroblastoma,False,23,1,4,0.17391304347826086,7,1.8695652173913044,47,2.4893617021276597,3.0,0.8720809162518807,3,0.0215604206521879,0.009873417721518988,0.0650632911392405,"[0.9999999999999999, 0.8258227848101265, 1.0, 0.8258227848101265, 0.9999999999999999, 1.0, 0.8258227848101265, 1.0, 0.7941772151898733, 1.0, 0.8258227848101265, 1.0, 0.3767088607594937, 0.8258227848101265, 0.8258227848101265, 0.9999999999999999, 0.891392405063291, 0.8258227848101265, 1.0, nan, nan, nan, nan]","[0.3174886075949315, 0.6011645569620245, 0.6997873417721509, 0.5455164556962006, 0.3111620253164507, 0.6817215189873409, 0.5343037974683529, 0.9143746835443071, 0.3172860759493619, 0.6316936708860742, 0.5586025316455678, 0.762144303797469, 0.13433924050632856, 0.5300962025316441, 0.5503721518987345, 0.27567848101265435, 0.08427594936708895, 0.5880101265822778, 0.4900911392405044, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.008607594936708861, 0.0, 0.022531645569620257, 0.0, 0.018734177215189874, 0.016455696202531647, 0.018734177215189874, 0.0, 0.0, 0.0, 0.0, 0.021265822784810127, 0.0, 0.021265822784810127, 0.0, 0.018734177215189874, nan, nan, nan, nan]","[0.005, 0.01, 0.054, 0.038, 0.002, 0.049, 0.012, 0.022, 0.058, 0.017, 0.0, 0.036, 0.07, 0.002, 0.087, 0.06, 0.129, 0.009, 0.054, nan, nan, nan, nan]",9.426045179367065,9231.907274961472,2437.4665558338165,229.6432750225067
B cell differentiation,False,22,1,5,0.22727272727272727,7,1.7727272727272727,57,1.0350877192982457,1.0,0.1840015523105529,2,0.011564460794029218,0.021891780256092525,0.040479140850888065,"[0.6055349029326723, 0.50970673275506, 0.9372160264353573, 0.9999999999999999, 0.18339529120198267, 0.5121850475010327, 0.5010326311441553, 0.506815365551425, 0.50970673275506, 0.5295332507228417, 0.4944237918215614, 0.5010326311441553, 0.5220983064849235, 0.5121850475010327, 0.5220983064849235, 0.9999999999999999, 0.506815365551425, nan, nan, nan, nan, nan]","[0.13940933498554414, 0.5358364312267595, 0.09562164394878202, 0.5063073110284954, 0.08958281701776163, 0.5410202395704186, 0.5415985130111469, 0.5406278397356408, 0.5389962825278753, 0.14908715406856743, 0.13182569186286747, 0.5406856670797144, 0.5405989260636045, 0.5455390334572425, 0.5345064023130882, 0.2659479553903348, 0.5377860388269251, nan, nan, nan, nan, nan]","[0.006195786864931847, 0.0, 0.023543990086741018, 0.0, 0.016935150764147047, 0.0, 0.00784799669558034, 0.0, 0.0, 0.0, 0.019413465510119784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan]","[0.068, 0.016, 0.087, 0.001, 0.195, 0.002, 0.013, 0.003, 0.007, 0.0, 0.019, 0.012, 0.062, 0.002, 0.072, 0.0, 0.005, nan, nan, nan, nan, nan]",3.2211668491363525,2933.761926174164,2100.2783370018005,135.6025869846344
Body Segmentation in Drosophila 2013,False,17,1,3,0.17647058823529413,4,1.7058823529411764,10,1.0,1.0,0.0,1,0.04377784735319286,0.12261640798226164,0.13259423503325943,"[0.513968957871397, 0.7507760532150777, 0.751219512195122, 0.970731707317073, 0.7507760532150777, 0.7507760532150777, 0.7507760532150776, 0.9999999999999999, 1.0, 0.4567627494456763, 0.7525498891352549, 0.7388026607538801, 0.7507760532150777, 0.5858093126385809, nan, nan, nan]","[0.14852771618625252, 0.49666075388026715, 0.05607095343680704, 0.21813303769401315, 0.4612594235033267, 0.47081152993348296, 0.17106873614190657, 0.23253658536585375, 0.14217738359201743, 0.21983148558758303, 0.2529490022172947, 0.5014900221729499, 0.5523104212860318, 0.18175166297117482, nan, nan, nan]","[0.0, 0.0, 0.12638580931263857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12017738359201774, nan, nan, nan]","[0.001, 0.0, 0.113, 0.0, 0.0, 0.0, 0.001, 0.0, 0.024, 0.0, 0.0, 0.0, 0.0, 0.137, nan, nan, nan]",0.8354790210723877,2418.5008268356323,78.0772340297699,100.35549116134644
Bordetella bronchiseptica,False,33,1,0,0.0,6,2.393939393939394,4,1.25,1.0,0.4330127018922193,2,0.3914713897965094,0.030271398747390398,0.9276270006958942,"[0.9394572025052192, 0.9533750869867781, 1.0, 0.9533750869867781, 1.0, 1.0, 1.0, 0.9394572025052192, 0.9276270006958942, 1.0, 1.0, 0.9394572025052192, 0.9742519137091162, 1.0, 1.0, 1.0, 0.9394572025052192, 0.9533750869867781, 0.9533750869867781, 0.9533750869867781, 0.9533750869867781, 1.0, 0.9533750869867781, 0.9533750869867781, 0.9742519137091162, 1.0, 1.0, 0.9533750869867781, 0.9533750869867781, 1.0, 1.0, 1.0, 0.9533750869867781]","[0.13058455114822545, 0.49198329853862177, 0.28479471120389666, 0.045762004175365315, 0.07619345859429359, 0.5051356993736955, 0.5908420320111348, 0.13152400835073064, 0.11299234516353512, 0.5310995128740431, 0.51107167710508, 0.01313152400835073, 0.2420946416144744, 0.03559498956158664, 0.5105915100904662, 0.291851078636047, 0.07167710508002778, 0.22338900487125934, 0.13073068893528178, 0.2499095337508696, 0.1566249130132219, 0.10448155880306187, 0.15874739039665964, 0.09298538622129432, 0.25116910229645084, 0.4410299234516353, 0.4860890744606825, 0.5006123869171881, 0.09414752957550444, 0.5607446068197633, 0.5137787056367435, 0.5137787056367433, 0.13099512874043137]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025748086290883786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9533750869867781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011830201809324982, 0.0]","[0.0, 0.0, 0.0, 0.013, 0.013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033, 0.035, 0.0, 0.014, 0.073, 0.0, 0.0, 0.0, 0.03, 0.0, 0.021, 0.0, 0.028, 0.967, 0.0, 0.0, 0.0, 0.052, 0.0, 0.038, 0.034, 0.014]",1.259850025177002,12119.267393112183,352.37812900543213,699.3969578742981
BT474 Breast Cell Line Long-term ErbB Network,False,25,1,4,0.16,6,2.8,426,1.0,1.0,0.0,1,0.0021430464673370775,0.0013726835964310226,0.014756348661633494,"[0.9354838709677421, 1.0, 0.9269045984900482, 0.42312971859986276, 0.2508579272477694, 0.852779684282773, 0.5926561427590941, 0.8249828414550447, 1.0, 1.0000000000000002, 1.0, 0.5422100205902539, 0.4557309540150995, 0.3586135895676047, 1.0000000000000002, 0.5140700068634179, 0.5912834591626629, 1.0, 0.6719286204529856, 0.45778997940974603, 0.40871654083733694, nan, nan, nan, nan]","[0.8140150995195108, 0.7699519560740505, 0.6769251887438346, 0.6537062457101801, 0.6532944406312525, 0.6886753603292948, 0.6677522306106747, 0.6681606039806158, 0.7661633493479014, 0.7220967741934369, 0.7407240905970116, 0.744601921756938, 0.7562113932737617, 0.6643514070005139, 0.6602882635550692, 0.7445744680850094, 0.7688057652710344, 0.7899999999999373, 0.6741969800959228, 0.7069629375427674, 0.6555250514754514, nan, nan, nan, nan]","[0.10741249142072756, 0.1300617707618395, 0.0, 0.16094715168153745, 0.0, 0.0, 0.0030885380919698007, 0.11358956760466718, 0.0, 0.0, 0.11256005490734386, 0.5737817433081674, 0.27556623198352775, 0.22271791352093345, 0.07412491420727524, 0.7457103637611535, 0.1266300617707619, 0.26835964310226484, 0.2669869595058338, 0.29306794783802326, 0.5730954015099526, nan, nan, nan, nan]","[0.79, 0.394, 0.0, 0.395, 0.033, 0.052, 0.002, 0.161, 0.0, 0.077, 0.422, 1.0, 0.593, 0.488, 0.058, 1.0, 0.396, 0.361, 0.568, 0.503, 0.752, nan, nan, nan, nan]",31.03659415245056,6720.548264980316,21608.835802078247,246.8164610862732
BT474 Breast Cell Line Short-term ErbB Network,False,16,1,5,0.3125,6,2.875,91,1.0,1.0,0.0,1,0.01190467799358181,0.0023328149300155523,0.04121306376360809,"[0.7465007776049767, 0.516329704510109, 0.609642301710731, 0.6446345256609642, 0.9572317262830483, 0.6446345256609642, 0.640746500777605, 0.26749611197511663, 0.7099533437013997, 0.3491446345256609, 0.9852255054432348, nan, nan, nan, nan, nan]","[0.19202954898911556, 0.2202410575427723, 0.13982892690512858, 0.1519440124416759, 0.42636080870918974, 0.16217729393467803, 0.15414463452565733, 0.17526438569206657, 0.1787402799377904, 0.16413685847589143, 0.1788646967340601, nan, nan, nan, nan, nan]","[0.003110419906687403, 0.003110419906687403, 0.08631415241057547, 0.391135303265941, 0.003110419906687403, 0.03343701399688958, 0.06765163297045104, 0.006220839813374806, 0.20528771384136857, 0.10497667185069985, 0.0, nan, nan, nan, nan, nan]","[0.002, 0.002, 0.079, 0.744, 0.029, 0.054, 0.071, 0.01, 0.186, 0.365, 0.001, nan, nan, nan, nan, nan]",5.359531879425049,1359.708675146103,2488.442300081253,93.43722701072693
Budding Yeast Cell Cycle,False,20,1,4,0.2,6,2.1,32,1.875,1.0,1.8157298807917437,11,0.02029572536065584,0.026703111858704796,0.08031959629941127,"[0.5285954583683767, 0.8376787216148023, 0.5887300252312868, 0.49201009251471833, 0.9428090832632464, 0.8376787216148023, 1.0, 0.6787216148023548, 0.4920100925147182, 1.0, 0.783851976450799, 0.7001682085786376, 0.9507989907485282, 0.4179983179142136, 0.9428090832632464, 0.8376787216148025, nan, nan, nan, nan]","[0.5134608915054677, 0.6296341463414636, 0.2636248948696388, 0.3589108494533233, 0.6966610597140469, 0.16083683767872148, 0.25189234650967224, 0.09951640033641723, 0.22612279226240564, 0.5579604709840212, 0.06774179983179145, 0.46394869638351627, 0.3168629100084115, 0.20229184188393629, 0.09988225399495372, 0.3446804037005892, nan, nan, nan, nan]","[0.23591253153910852, 0.20815811606391926, 0.0, 0.11269974768713203, 0.0, 0.0, 0.0, 0.0, 0.11269974768713203, 0.0, 0.0, 0.26745164003364175, 0.0, 0.0, 0.3708999158957107, 0.0, nan, nan, nan, nan]","[0.208, 0.216, 0.228, 0.375, 0.032, 0.0, 0.0, 0.0, 0.218, 0.0, 0.0, 0.221, 0.112, 0.0, 0.468, 0.0, nan, nan, nan, nan]",4.040921926498413,3257.1484699249268,867.3305158615112,148.682119846344
Budding Yeast Cell Cycle 2009,False,18,1,0,0.0,6,3.2777777777777777,1,11.0,11.0,0.0,11,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.15, 1.0, 1.0, 0.37, 0.49, 0.59, 0.72, 0.27, 1.0, 1.0, 0.08, 0.38, 1.0, 0.54, 0.32, 0.7, 0.13, 0.37]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3391869068145752,3698.886873960495,3.0994415283203125e-05,188.85153007507324
Cardiac development,False,15,1,1,0.06666666666666667,7,2.533333333333333,6,1.0,1.0,0.0,1,0.11511787958555504,0.24185185185185187,0.25925925925925924,"[0.5081481481481481, 0.5081481481481481, 0.5081481481481481, 0.7429629629629629, 0.5059259259259259, 0.5081481481481481, 0.7511111111111111, 0.4918518518518519, 0.26370370370370366, 0.7548148148148147, 0.5059259259259259, 0.48370370370370375, 0.5081481481481481, 0.7548148148148147, nan]","[0.5006074074074089, 0.5016222222222239, 0.5034888888888908, 0.014777777777777789, 0.12221481481481483, 0.23647407407407406, 0.11238518518518514, 0.03164444444444437, 0.011740740740740743, 0.25367407407407416, 0.5017037037037054, 0.11642222222222222, 0.5027629629629646, 0.2541481481481481, nan]","[0.0, 0.0, 0.0, 0.008148148148148147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.004, 0.003, 1.0, 0.011, 0.0, 0.003, 0.0, 0.0, 0.006, 0.006, 0.0, 0.006, 0.003, 0.0, nan]",1.6231460571289062,1409.9821498394012,239.69382095336914,94.87513303756714
Cell Cycle Transcription by Coupled CDK and Network Oscillators,False,9,1,0,0.0,4,2.111111111111111,2,3.0,3.0,2.0,5,0.2566964285714286,0.5,0.7566964285714286,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3762500000000001, 0.3921875000000002, 0.5913839285714283, 0.1689285714285714, 0.34381696428571445, 0.4016517857142858, 0.6670535714285712, 0.12109375, 0.6670535714285712]","[0.24330357142857142, 1.0, 0.24330357142857142, 0.24330357142857142, 0.24330357142857142, 0.0, 0.24330357142857142, 1.0, 0.0]","[0.152, 0.853, 0.047, 0.256, 0.14, 0.05, 0.051, 0.9, 0.173]",0.28574299812316895,353.10486602783203,6.813297986984253,32.23727488517761
Cholesterol Regulatory Pathway,False,34,1,0,0.0,3,1.2647058823529411,14,8.857142857142858,12.0,4.969293465978882,12,0.08313603369762183,0.012767555388659407,0.2534735260983853,"[0.6844411065214671, 0.6844411065214671, 0.6844411065214671, 0.6844411065214671, 0.6844411065214671, 1.0, 1.0, 0.5986982100388033, 1.0, 0.43096758042308175, 0.6844411065214671, 0.6844411065214671, 1.0, 0.6844411065214671, 0.6844411065214671, 0.8212542245587682, 0.6844411065214671, 0.6844411065214671, 0.6844411065214671, 0.8212542245587683, 0.8212542245587682, 1.0, 0.8212542245587683, 0.6844411065214671, 0.8212542245587683, 0.5056953310802353, 0.6844411065214671, 1.0, 0.6844411065214671, 0.6844411065214671, 0.4309675804230817, 1.0, 0.6844411065214671, 1.0]","[0.6342771310551953, 0.6226110902490872, 0.624944298410309, 0.6331105269745846, 0.6331105269745846, 0.3499511828764538, 0.6560220302916459, 0.5335611465765385, 0.648544248341464, 0.3444185755413683, 0.6296107147327522, 0.6261109024909196, 0.3437251220428077, 0.624944298410309, 0.624944298410309, 0.44971085242207764, 0.6156114657654226, 0.6319439228939738, 0.6261109024909197, 0.7268644386030744, 0.6295543872825079, 0.34595068218800695, 0.7325547627988436, 0.636610339216417, 0.6927224934284588, 0.42919514332206504, 0.6319439228939738, 0.6560220302916455, 0.617944673926644, 0.6296107147327522, 0.20422205532607327, 0.6261109024909196, 0.5064826636625323, 0.6859331580923719]","[0.0, 0.0, 0.4309675804230817, 0.0, 0.0, 0.24308424083114277, 0.03367129803479785, 0.31555889347853294, 0.05044436099637001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03417198648141194, 0.4309675804230817, 0.0, 0.42696207285016896, 0.0, 0.0, 0.0, 0.03367129803479785, 0.0, 0.0, 0.0, 0.4309675804230817, 0.0, 0.05044436099637001]","[0.0, 0.0, 0.243, 0.002, 0.0, 0.243, 0.224, 1.0, 0.223, 0.003, 0.002, 0.221, 0.001, 0.0, 0.0, 0.019, 0.001, 0.0, 0.0, 0.0, 0.23, 0.237, 0.0, 0.234, 0.0, 0.002, 0.0, 0.215, 0.212, 0.223, 0.001, 0.231, 1.0, 0.226]",14.771996021270752,23414.89031100273,2070.1416471004486,814.1761100292206
